epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,7330.84,0.78252,0.51147,1.03947,0.84889,0.76499,0.83867,0.46731,1.53075,0.90246,1.63489,9.90437e-05,9.90437e-05,9.90437e-05
91,7411.66,0.71726,0.37639,0.99218,0.80735,0.80418,0.83061,0.45743,1.54778,0.88793,1.66025,9.0797e-05,9.0797e-05,9.0797e-05
92,7492.97,0.68481,0.35573,0.97149,0.84792,0.75722,0.8329,0.45998,1.55629,0.89538,1.67263,8.25503e-05,8.25503e-05,8.25503e-05
93,7574.12,0.679,0.34603,0.96405,0.84082,0.77623,0.83697,0.46271,1.52729,0.88369,1.63493,7.43036e-05,7.43036e-05,7.43036e-05
94,7655.12,0.66412,0.34558,0.9636,0.84412,0.76824,0.83454,0.46353,1.52954,0.88995,1.64705,6.60569e-05,6.60569e-05,6.60569e-05
95,7736.35,0.65516,0.3377,0.96474,0.82031,0.79603,0.83135,0.4634,1.52912,0.89827,1.64103,5.78102e-05,5.78102e-05,5.78102e-05
96,7817.48,0.64398,0.33919,0.9565,0.81316,0.79965,0.83141,0.46312,1.5313,0.89543,1.64991,4.95635e-05,4.95635e-05,4.95635e-05
97,7898.28,0.63459,0.33326,0.95933,0.80676,0.80316,0.83432,0.46813,1.52882,0.89188,1.64792,4.13168e-05,4.13168e-05,4.13168e-05
98,7980.3,0.6264,0.32752,0.94891,0.82596,0.80235,0.83998,0.46475,1.53114,0.9026,1.65846,3.30701e-05,3.30701e-05,3.30701e-05
99,8062.25,0.62371,0.32447,0.9487,0.83099,0.80066,0.83812,0.46548,1.53421,0.89837,1.6608,2.48234e-05,2.48234e-05,2.48234e-05
100,8143.45,0.61799,0.32186,0.94558,0.83605,0.79833,0.84087,0.4683,1.53978,0.90745,1.67361,1.65767e-05,1.65767e-05,1.65767e-05
